ID	C_1	C_2	C_3	C_4	C_5	C_6	C_7	C_8	C_9	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	HCC_1	HCC_2	HCC_3	HCC_4	HCC_5	HCC_6	HCC_7	HCC_8	HCC_9	HCC_10	HCC_11	HCC_12	HCC_13	HCC_14	HCC_15	HCC_16	HCC_17	HCC_18	HCC_19
Q15599	13232.83856	6541.25127	6622.298494	6751.82459	11839.52101	10412.92856	9637.273947	8894.325387	7264.739326	4174.895048	6353.11063	6045.213796	5660.993409	4164.934021	2744.064626	8269.01714	3471.911306	4762.340433	7420.27359	5648.881921	12675.74166	6755.443388	10228.31826	15239.10955	14880.43422	1752.178422	10700.69412	4966.896456	6985.058644	855.2129423	1852.362728	1433.794284	6198.333732	12618.21019	3940.590566	2482.943727	12934.46351	1262.085273
Q9NZM1	24466.66037	15383.53964	13827.58199	26951.00299	25240.48308	24189.58556	27231.39246	10817.04865	17961.02359	14163.87043	10421.4153	13083.70806	13492.54245	16271.86448	16695.89542	21653.41394	23760.465	15480.59904	17735.67462	48901.87185	9441.488446	34441.03692	12576.84322	33490.56148	19157.77639	13460.32563	11007.64654	10509.83936	21385.63035	8705.523738	9129.368605	13157.39215	15372.35684	20707.16932	23552.62095	85961.21513	33943.73603	395990.6329
Q9NZJ7	24029.36279	13775.79044	5808.021071	10947.73915	8477.031053	31689.99775	19002.14735	29289.0894	20691.92236	4625.319689	5470.03362	6406.075238	12993.77451	18388.38183	16448.60125	2229.867598	4678.572468	3158.136897	10661.07174	9275.700891	8984.589156	5754.373118	10453.76986	2346.779631	5511.913286	24832.25418	18848.44687	15169.05321	3991.866621	5759.562915	9848.903661	5743.487889	9005.960145	14466.50396	12528.62169	4869.223207	2586.699754	25788.01132
Q9P2E9	1873388.632	1395433.841	1502261.203	2974438.658	1843483.537	1685515.829	1486782.049	2055478.938	1389546.155	1174917.04	1522385.471	1348427.772	1374545.774	1392628.812	1354083.953	1577213.979	1484323.352	1379174.698	1667785.159	2358378.307	1113956.02	2137142.603	928742.8982	2098522.018	885819.367	430088.4967	1636707.887	1881836.494	1586587.99	1837202.088	1253458.086	757647.6999	2218262.796	2011343.16	1125424.206	1279854.873	1515947.873	1265480.965
Q96KA5	122.9417941	1721.54169	961.0186248	1281.048135	63.42589522	545.945641	1195.419171	265.5537043	122.9898902	120.5595007	286.1832275	831.3540618	520.9791077	94.4193766	0	672.6192636	0	443.3093451	75.20402123	5074.920379	2526.528586	1310.942229	516.6596361	716.7002484	1237.088102	1844.984753	699.1285476	1089.546799	559.3246337	487.3084229	29.11775773	18.64370373	359.3976585	6695.166674	423.060767	0	3.839158026	3581.522527
Q9BWM7	90.34613172	1021.946026	470.3937128	568.9531623	455.5823765	391.4896616	649.9317148	752.939503	441.0503786	86.93882036	1430.848267	344.1121796	85.67123582	1854.333066	1041.652768	37.42238061	0	320.4257897	1010.674013	7437.117836	37.62284633	3791.001052	72.48137782	95.79273971	5137.596759	765.828405	932.3162288	1542.157114	3150.069515	1.661687991	196.8380393	231.9772468	1136.31892	628.3741717	1178.748763	11706.01547	741.8024529	13015.12835
Q13561	180424.6991	61801.88332	76465.15429	80434.99489	113743.5945	150350.4647	54525.47179	111773.4776	149260.7016	85422.05669	72175.0713	76326.92417	54498.22496	62854.62908	57363.86817	110698.3423	69634.20216	85012.73444	63183.17537	133625.8992	61264.1399	116540.4021	109981.3829	105406.7048	105393.5761	112393.4678	101427.1283	72654.97549	149762.6141	47045.13549	83561.96412	91146.13802	72153.91271	80420.06097	55276.08151	131359.6852	103878.0589	215167.458
P23526	600758.8524	770238.0772	1291373.108	643609.4539	984432.1986	537683.6731	697923.3989	594151.9699	489951.832	526562.1363	512224.4374	606680.3871	507767.4075	478089.0179	600121.0598	541681.6193	538790.9865	495283.6328	738373.8355	1111842.028	745943.1294	652997.7832	348775.6157	629303.1942	596080.8941	313396.7875	670393.719	437136.2985	1010341.15	415665.4475	1737265.419	303252.2997	522676.699	482349.3371	416741.1031	304752.6125	462621.9834	437664.0172
P32322	59.16971875	22.80644081	156.0165754	45.6651711	0	68.07921735	0	39.02934921	0	190.9658522	75.72230365	110.4269154	29.09643033	29.31939903	37.58026257	831.6536524	203.6225346	236.5521815	0	2648.676611	2396.526045	759.0747899	275.4944503	52.20456156	0	0	695.5844934	27.81125588	12094.92924	34.07569869	1259.541548	394.2171279	0	15430.22085	45.05254826	0	0	249.553803
P46109	24221.61703	8750.623616	3391.107	11740.65072	9996.249463	26197.37473	10988.85817	16250.95465	16478.00392	7143.304996	6979.460497	4606.221835	11057.90288	11475.52323	7110.192378	4905.355496	3362.043974	5726.415952	8883.075122	13788.66581	8851.806037	11709.2272	7553.223261	5350.15759	5552.547119	13911.18748	10460.33807	10285.44562	22345.97224	18765.74405	13837.89283	12700.23017	10465.78866	12841.61409	16150.46431	10866.8126	5796.659082	11333.25072
Q86U42	17323.08403	9284.742456	9030.585335	10791.92721	9579.709585	14952.4097	6532.853204	10132.11707	11986.52471	4215.195873	8754.366559	4714.384674	5368.897666	8458.615686	8789.040982	7929.141356	4176.581437	5251.457212	6228.1816	14132.31247	7120.428596	9161.929915	7098.058185	10492.87459	4129.003403	6200.753712	11081.23888	10590.20499	10027.57118	12314.86147	9983.336187	6788.048786	8239.346277	14952.91591	13887.75871	7059.625875	7477.938483	9495.940503
Q99808	0	347.8665903	434.4243532	1016.130028	0	0	665.4844271	0	0	263.0518547	3.95408763	613.8438603	249.6120773	259.7540492	637.5934878	60.73202492	359.7034269	172.7806896	145.2420885	2179.978056	270.1881352	3714.95114	509.1894146	291.7396397	247.5036664	0	606.1058984	923.3622138	2675.841006	826.4784399	0	0	0	6809.378186	383.9551379	523.1433474	927.6922742	289.8833806
Q9BY77	1788.122642	1515.065627	1548.333049	743.2656591	1850.242807	2346.894401	2077.001357	2441.331587	1998.979355	1765.39085	1855.764952	1204.422688	2897.977887	1583.829327	1973.939329	2596.557173	1193.644602	2419.79456	3490.919567	2893.268429	2257.103769	3476.734874	1588.325234	1122.986748	404.3400833	1211.869124	931.9013974	871.1551963	1133.958819	1236.713916	2722.01119	671.4134558	2139.135169	2694.090848	3011.519802	1794.551667	1592.813346	1474.459155
P12429	30316.60757	21650.58088	21290.77094	31631.28042	25822.00222	33457.64191	20075.83106	24214.85214	22320.19208	23194.88122	16122.72923	15856.17758	17250.98573	22951.2491	15958.01611	18677.00884	13820.76372	9333.178796	24217.39344	4916.703116	7782.231383	8715.455857	12065.79976	13428.50919	16721.02714	10745.9225	12385.32419	13374.45134	264062.5894	8686.149287	19000.34695	14742.17903	13938.44697	32842.95602	6640.567864	69811.41108	11860.77295	27552.13445
Q15019	421962.545	153007.3099	159380.7236	188167.5291	155322.6266	330279.825	146511.1861	247760.3028	228533.9151	151295.9889	159409.4643	133911.8385	123547.0365	223308.037	133945.7246	163192.3922	133569.2719	138359.7458	136531.7748	315969.7854	102256.9968	279500.3183	126885.873	143568.7433	330343.3938	165368.3807	129102.4621	225851.063	276788.1663	93271.06425	253223.5664	114598.423	168755.505	225363.8296	190888.3763	552422.7511	239552.3807	287984.8937
P46108	96265.06222	46572.62888	54726.78071	48891.80174	66627.28191	117247.2441	41528.82363	80086.7868	98480.24793	39960.79962	48883.69864	47857.70042	37852.33737	38889.82217	41229.74568	43173.29245	33978.21815	42410.38675	42578.39603	69132.828	28135.81069	34623.52431	32129.76856	43130.15544	80671.65689	52704.51403	34498.06326	62488.56247	46822.59393	49404.86051	41817.48562	32603.36962	50109.39838	34436.51609	81692.8874	39500.84645	46550.85425	90582.84592
P30533	26898.89287	5202.331402	7474.761609	8315.429314	14577.76812	20872.58827	7691.597434	12647.99225	9354.436378	3703.705371	6481.807594	3877.70243	7033.963594	5852.750987	8381.574534	5094.799203	5840.870636	5703.276323	7098.830201	9538.614016	13766.92687	9242.592143	6897.443324	6306.655737	13696.67913	11404.8638	5927.643685	6618.717296	14170.98018	9987.593364	6746.154602	11732.02547	5555.073862	18153.57654	8681.58183	5702.598319	5882.422665	22325.74336
Q9UBW8	2741.703378	332.6085436	1626.956068	3356.322718	4056.054738	3322.110581	538.0000662	1480.349096	3796.903536	422.5892618	446.7099514	766.6108015	851.1254308	1220.251916	1078.627291	1417.483555	1217.192543	718.7078981	1823.283366	4203.1399	2509.819302	619.9624384	358.0376584	889.9105074	2947.650176	2769.484138	1932.214886	2182.622122	796.9712366	0	457.0728583	0.671547689	480.7700271	1794.249006	1620.232699	1957.674101	2202.321989	8035.226645
P02452	26682.04172	13345.00576	10259.15211	21679.7122	6798.695319	25175.24034	56998.66244	15915.15939	5536.243469	3961.052511	8922.967139	3654.988787	7226.594908	11292.50258	11293.03848	6447.461073	6590.486206	7397.393672	9815.713194	37433.31233	8400.13937	30824.8609	7860.690423	1564.076	41604.20178	7485.012494	5058.381476	17973.45137	57147.67317	10082.35255	12382.75039	4371.571847	13020.06914	37945.91842	44958.75053	52353.44412	4285.232419	21895.5092
P14324	274366.8338	103224.5359	172257.2882	196784.4384	209512.8469	258033.4217	154580.2458	170646.7784	480532.392	213338.6018	211482.3264	256876.162	211242.532	319922.1003	227288.8328	512712.0714	97660.40438	181695.0278	158208.4605	176054.824	86343.78618	1135364.718	399413.2173	278741.7796	89265.26682	296708.8825	160838.5107	319755.1947	212983.4215	800431.7844	363484.7943	139369.3473	360839.5151	375489.4077	282198.8923	357018.315	258666.3834	80809.69506
Q02818	117489.4617	35937.35841	40557.53043	47933.78358	75018.91575	129187.3837	38403.79367	86627.15266	106336.0413	59910.90834	51555.09353	51650.25413	66478.95075	42543.7488	51669.74132	44157.38919	46872.76777	40570.38108	76464.11704	123410.1839	106277.3746	55858.07544	93491.43901	19746.11319	39704.02534	53229.63015	52775.36188	102528.8513	73569.87512	160682.7868	34885.60867	132310.7278	98471.10594	169945.5092	77746.41799	56731.87053	49702.7335	43608.20552
P12814	364678.3935	654140.0855	815584.3928	766218.3061	322891.936	321093.0643	663981.5007	469296.4994	232125.0281	546583.3173	671072.5658	421448.2102	550262.0107	873794.1435	541577.5785	407495.7281	505046.21	449970.1033	783288.9179	1081730.326	620842.9494	857794.0839	445553.5955	541102.1338	841830.0143	227601.3104	668935.2277	521511.8028	747527.2064	236457.9072	642298.7776	319229.8062	637944.871	1235439.369	560009.2103	2359395.984	393605.6737	694076.3748
Q8NF91	255362.4453	183684.0803	222648.1756	313831.4662	233949.7409	204886.0609	158346.067	179210.713	199613.3577	96929.82407	134847.8838	111804.8692	149868.0372	174514.2688	159421.5427	130220.3851	93060.75516	137150.1213	150740.2247	253907.3252	144564.6856	171716.0271	103537.2569	162139.4192	184103.5239	190115.8908	180709.8614	214340.1735	279923.0856	130354.4163	196417.7779	152395.0291	148267.9587	277765.2972	275995.6532	239247.4566	136495.7209	277314.714
Q8N139	5188.652446	32448.51176	26925.1253	15948.07242	4126.336995	4700.629698	36285.03943	3999.683084	4650.483674	16627.55147	12557.78534	15197.03863	11595.92923	20602.30743	17399.63294	3183.63494	12649.21052	11536.03093	18768.86539	4188.829273	44721.74346	12352.18258	4723.770422	13540.64885	3904.243132	5578.098216	10762.96569	13384.48616	894.3592875	32634.92647	13419.16194	2700.134617	12090.71801	34364.93292	9666.976416	12167.94407	9381.280267	1229.167238
Q13724	93347.25173	116701.3657	89677.20661	104140.6847	56149.34932	47177.63637	140057.8498	41570.4644	20744.40432	31062.12024	74972.93418	30122.35154	107313.5267	97868.50284	95027.44916	39032.97075	59011.92102	57937.9199	60613.54962	109431.6964	71745.49593	91497.00089	70281.64894	74803.84011	53965.99329	22342.06856	47145.85546	54343.9063	81721.84656	33928.27887	40883.68708	41125.94265	21177.18514	137688.4814	34075.66442	62203.29706	48043.67741	35740.32263
P62857	77755.29301	52920.09106	36881.87318	78962.9486	43188.44698	79890.58995	63922.69929	58833.57314	82153.01435	24218.54946	41608.89091	28570.69258	46816.18898	42308.35824	38856.6476	21803.96526	18647.02681	33395.09893	37669.65792	111948.6995	51405.98648	38128.25747	35637.20473	25884.6106	49660.08377	56201.78081	50514.28266	88952.22622	60688.6406	31172.18731	74845.23999	36457.61584	60421.05807	69476.60174	46886.95251	35788.71946	21960.71052	95395.6837
P48735	1976159.824	1550381.985	1604873.007	2031350.63	2200389.166	3047345.366	1920912.552	3089201.681	2868659.415	4378393.528	2138447.314	2434360.992	3360353.398	2358369.449	2204909.922	2647684.431	2192737.94	2769452.202	4105941.759	2180413.359	2637850.048	1226051.158	456756.1085	2370335.766	2672402.115	1969310.473	2919901.392	3387355.326	4422423.671	3647286.817	1152270.66	2140455.355	2907371.179	1425852.112	5712584.241	882186.7255	2923800.334	2369498.342
P56134	46834.32502	173562.1682	156509.7945	181903.07	44869.61513	56488.30514	145309.6212	20522.19385	58971.83836	82232.03305	99822.20228	110026.0495	103034.4525	80439.73214	104279.5805	34617.8868	91424.12841	110944.5889	104168.0332	211748.9319	102725.1554	157307.905	60161.90088	75267.38296	207481.7032	173475.7842	152765.93	117571.0288	90756.97419	40296.38521	153808.4606	65521.50598	53282.45017	102588.508	141201.7871	60212.71386	58151.48693	178101.2055
O75907	0	0	1580.017936	3720.70916	0	0	4592.32422	0	326.9445908	347.469578	0	169.1178632	0	307.7443647	1645.955321	0	0	0	0	1322.24994	547.1081604	9407.923274	908.4705762	0	1008.096325	0	0	5896.838312	1790.332437	0	0	0	0	6943.307229	0	2038.093593	0	1117.33956
Q13557	13154.62732	18954.03036	25043.45792	17311.85402	10260.42809	10405.18611	14783.01533	9999.784692	6447.083401	12749.08979	17441.6956	13710.57275	10166.81918	20122.10101	16047.72787	10869.37119	11813.86167	12010.40506	14445.73526	26495.06505	12290.83639	18038.86084	18185.56011	12284.08956	16313.42302	15472.17282	11441.45846	13200.87988	15991.76438	11376.54031	18525.79868	9328.218535	12147.41723	13282.53794	8781.855007	24311.19001	12763.58346	22501.99804
Q99735	11151.34987	110058.8108	140413.999	77890.75109	4038.787316	2600.872702	167556.8077	5483.864939	2320.180519	23542.99745	65964.223	25402.80583	43554.98742	62242.09937	88860.56181	1840.069037	39842.36533	29510.20206	44668.63287	140489.0159	71668.76985	79154.39152	33567.66753	40514.04925	35300.90412	13914.35461	38450.33792	62005.12129	46496.22373	21478.94342	18773.23322	17296.48813	38702.16636	79016.3642	26908.0239	34274.14231	22614.29713	23042.58278
P08651	14460.5594	9227.545562	1165.190694	0	11182.12274	21654.27353	22524.1354	24453.13267	23838.57416	16431.80569	17949.07127	24300.74047	20637.59777	16342.56197	10141.67752	17256.53914	9439.477763	10997.68806	7084.159411	7219.079288	12709.60874	38944.16563	64015.65076	5267.913337	10878.49249	36414.04829	14940.21689	39274.6412	5928.275661	49886.56523	18848.78996	13975.99718	20517.71234	18805.65492	4195.429499	13855.32683	31947.32185	3856.373375
Q03013	529.4897147	192.7134857	251.6018347	538.2840049	840.3102229	78.61887851	493.3464838	1033.352236	151.2254021	214.6243428	100.7617607	2195.881018	143.2277541	306.9339671	1588.97484	538.4467805	406.313742	263.5626264	2164.719796	579.2853528	74.85610411	87.91605749	11809.49104	804.1090241	200.0811761	3748.161743	517.3010632	336.2731817	397.2115744	182.0235062	674.9935684	165.294809	1831.666191	512.0270449	517.475767	199.6333338	96.515609	48368.69595
Q9NUI1	97299.62869	52026.26138	93324.58591	124208.8151	84864.40643	121355.9124	74633.30067	61830.13882	59356.99979	49768.78665	58115.7212	62094.69221	111891.9013	105617.0087	51149.35912	89559.712	71430.50136	77817.89815	112436.872	106005.7932	97661.36961	31911.51606	224347.6333	168876.3818	167501.0091	328001.0644	37017.21815	202583.9746	15611.76291	60261.65306	37552.39697	138609.985	525302.6426	156312.7896	612588.049	25452.393	115520.9308	27965.13168
